지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi)
254,순창군,2020-07-08,24.3,18.5,528,30.4,1507
254,순창군,2020-07-09,24.2,19.6,603,30.1,1358
254,순창군,2020-07-10,25.1,21.3,700,30.4,1426
254,순창군,2020-07-11,25,21.8,459,28.9,1417
254,순창군,2020-07-12,21.2,19.3,2202,24.2,1
254,순창군,2020-07-13,20.2,18.7,1004,22.5,1738
254,순창군,2020-07-14,19.6,18.9,2125,20.6,1722
254,순창군,2020-07-15,19.4,18.5,638,21.5,1448
254,순창군,2020-07-16,22.9,18.6,515,29.2,1637
254,순창군,2020-07-17,24.1,18.5,540,30.8,1530
254,순창군,2020-07-18,23.1,21.2,546,26.8,1429
254,순창군,2020-07-19,25.1,20.9,306,27.9,1453
254,순창군,2020-07-20,24.7,22,2322,27.6,104
254,순창군,2020-07-21,25,21.4,406,31.2,1403
254,순창군,2020-07-22,23,21.7,2355,24.4,1349
254,순창군,2020-07-23,22.4,21.2,441,24.7,1537
254,순창군,2020-07-24,20.9,19.9,600,23.1,1
254,순창군,2020-07-25,22.3,20.4,638,25.2,1409
254,순창군,2020-07-26,23.3,20.3,518,28.2,1503
254,순창군,2020-07-27,23,20.5,519,27.2,1252
254,순창군,2020-07-28,24.2,22.2,7,29.1,1324
254,순창군,2020-07-29,23.9,23.2,1353,25.6,1709
254,순창군,2020-07-30,25.7,23.5,1150,29.5,1515
254,순창군,2020-07-31,26.6,23.5,642,31,1324
254,순창군,2020-08-01,25.3,22.9,2018,30.9,1307
254,순창군,2020-08-02,26.9,23.5,2,30.7,1352
254,순창군,2020-08-03,27.7,24.8,327,30.6,1231
254,순창군,2020-08-04,28.1,24.2,440,32.9,1515
254,순창군,2020-08-05,27.1,24.4,400,30.4,1631
254,순창군,2020-08-06,26,25,422,27.9,1
254,순창군,2020-08-07,24.3,23.1,2137,26,457
254,순창군,2020-08-08,24.4,22.9,237,26.7,1815
254,순창군,2020-08-09,28,24.4,101,31.9,1348
254,순창군,2020-08-10,25.5,24.2,2239,29.3,908
254,순창군,2020-08-11,27.1,24.6,1,29.4,1538
254,순창군,2020-08-12,27.4,25,641,31.9,1320
254,순창군,2020-08-13,28.2,24.5,541,32.5,1423
254,순창군,2020-08-14,28.9,26.3,552,32.7,1518
254,순창군,2020-08-15,28.2,23.6,2336,33.7,1601
254,순창군,2020-08-16,27.4,22.2,426,33.7,1507
254,순창군,2020-08-17,27.8,23.8,533,34.2,1533
254,순창군,2020-08-18,28.2,24.1,253,34.8,1639
254,순창군,2020-08-19,27.9,22.5,519,34.8,1449
254,순창군,2020-08-20,27.4,21.7,455,34.8,1637
254,순창군,2020-08-21,27.3,23,518,33.7,1604
254,순창군,2020-08-22,27.1,24.5,2326,31.2,1410
254,순창군,2020-08-23,26.3,23.4,345,31.7,1230
254,순창군,2020-08-24,27.6,22.6,520,33.8,1604
254,순창군,2020-08-25,27.8,22.4,614,33.2,1346
254,순창군,2020-08-26,27.2,24.7,46,30.9,1101
254,순창군,2020-08-27,28.2,25.5,2357,31.2,1458
254,순창군,2020-08-28,27.5,23.6,534,32.8,1401
254,순창군,2020-08-29,26.4,24.8,336,30.4,1351
254,순창군,2020-08-30,27.3,23.9,656,32.5,1511
254,순창군,2020-08-31,27.5,23.4,306,33.6,1602
254,순창군,2020-09-01,26.8,21.6,619,32.4,1441
254,순창군,2020-09-02,25.5,23.9,626,28.5,1246
254,순창군,2020-09-03,23,20,2255,27.3,1322
254,순창군,2020-09-04,22.5,18,634,28.9,1359
254,순창군,2020-09-05,21.1,19.2,359,24.9,1304
254,순창군,2020-09-06,20.7,18.3,340,24.2,1239
254,순창군,2020-09-07,20.2,17.5,725,22.5,2320
254,순창군,2020-09-08,23.7,20.1,2319,27.7,1500
254,순창군,2020-09-09,20.5,18,418,26.6,1618
254,순창군,2020-09-10,21.3,19,709,27.6,1548
254,순창군,2020-09-11,20.2,19.1,638,22.3,1237
254,순창군,2020-09-12,21.5,18.3,607,25.7,1225
254,순창군,2020-09-13,20,17.8,602,23.6,1521
254,순창군,2020-09-14,21.3,17.5,500,27.2,1253
254,순창군,2020-09-15,21.8,16.2,600,28.6,1437
254,순창군,2020-09-16,21.7,19.3,428,24.7,1239
254,순창군,2020-09-17,20.3,17.5,2239,23.7,1414
254,순창군,2020-09-18,18.3,13.3,2342,23.9,1558
254,순창군,2020-09-19,17.5,12.2,143,25.1,1455
254,순창군,2020-09-20,17.1,12.7,2357,25.2,1516
254,순창군,2020-09-21,16.5,10.4,446,24.7,1503
254,순창군,2020-09-22,17.6,13.2,315,23.9,1530
254,순창군,2020-09-23,18.6,13,339,22.9,1319
254,순창군,2020-09-24,20.9,16.3,2330,26.6,1522
254,순창군,2020-09-25,19.6,13.1,651,27.1,1253
254,순창군,2020-09-26,19.1,14.6,627,25.9,1433
254,순창군,2020-09-27,19.3,13.1,600,26.3,1626
254,순창군,2020-09-28,17.5,11.5,627,25.5,1621
254,순창군,2020-09-29,17.5,11.8,456,25.3,1306
254,순창군,2020-09-30,18.3,13,645,25.1,1334
254,순창군,2020-10-01,19.7,14.9,655,25.6,1458
254,순창군,2020-10-02,18.8,14,559,24.8,1536
254,순창군,2020-10-03,19.8,16.1,600,25.8,1450
254,순창군,2020-10-04,17.6,14,2357,20.6,1249
254,순창군,2020-10-05,14.3,9.5,658,18.9,1418
254,순창군,2020-10-06,14.3,7.3,658,19.9,1607
254,순창군,2020-10-07,17,9.4,703,23.2,1508
254,순창군,2020-10-08,18.4,15,433,23.1,1537
254,순창군,2020-10-09,18,12.6,2354,23.6,1509
254,순창군,2020-10-10,16.4,9.4,704,24.6,1413
254,순창군,2020-10-11,16.8,11.2,615,23.6,1402
254,순창군,2020-10-12,16.5,12.1,2348,22.6,1426
254,순창군,2020-10-13,12.1,7.8,2349,17.5,1207
254,순창군,2020-10-14,12.3,7.2,459,19.2,1427
254,순창군,2020-10-15,12.7,7.2,622,19.4,1225
254,순창군,2020-10-16,10.7,5.5,347,16.7,1516
254,순창군,2020-10-17,12,5,617,19.8,1403
254,순창군,2020-10-18,12.1,6.4,529,21.2,1402
254,순창군,2020-10-19,12.5,5.1,632,21.7,1513
254,순창군,2020-10-20,12.2,5.5,448,23.2,1541
254,순창군,2020-10-21,12.5,8.1,9,16.8,1240
254,순창군,2020-10-22,13,11,735,18.6,1358
254,순창군,2020-10-23,11,8.2,409,14.2,1336
254,순창군,2020-10-24,9.5,5.2,2247,14.7,1347
254,순창군,2020-10-25,10.1,2.5,713,18.7,1435
254,순창군,2020-10-26,10.6,2.6,713,20.8,1405
254,순창군,2020-10-27,12.3,5.2,336,22.5,1455
254,순창군,2020-10-28,13.6,8.3,2400,20.2,1256
254,순창군,2020-10-29,10,2.2,655,18.3,1258
254,순창군,2020-10-30,9.8,2.7,715,19.8,1430
254,순창군,2020-10-31,10.1,2.5,639,19,1359
254,순창군,2020-11-01,10.6,7.2,8,12,1616
254,순창군,2020-11-02,10.8,4,2340,16.7,1338
254,순창군,2020-11-03,6.7,1.6,2351,10.3,1351
254,순창군,2020-11-04,4.5,-.3,714,11.7,1355
254,순창군,2020-11-05,8.1,-2.4,410,19.3,1451
254,순창군,2020-11-06,10.6,8,1013,13.5,1454
254,순창군,2020-11-07,11.7,6.1,2354,21.1,1407
254,순창군,2020-11-08,8.8,3.2,706,16.3,1109
254,순창군,2020-11-09,6.5,0,720,12.3,1355
254,순창군,2020-11-10,7.5,1.6,709,14.2,1343
254,순창군,2020-11-11,7.7,-.5,653,18.4,1451
254,순창군,2020-11-12,8.4,.1,722,19.4,1541
254,순창군,2020-11-13,9.5,.3,654,20,1319
254,순창군,2020-11-14,10,2.3,534,20.3,1512
254,순창군,2020-11-15,11.5,5.5,727,20.3,1552
254,순창군,2020-11-16,11.7,4.1,652,22.7,1537
254,순창군,2020-11-17,14.7,8.8,418,21.4,1406
254,순창군,2020-11-18,17.5,12.2,224,21.6,1400
254,순창군,2020-11-19,17.7,11.9,2350,22.1,516
254,순창군,2020-11-20,8.2,6.1,2359,11.9,1
254,순창군,2020-11-21,8.5,0,734,16.2,1506
254,순창군,2020-11-22,8.5,5.3,2358,10.1,1046
254,순창군,2020-11-23,4.9,.9,2357,8,1329
254,순창군,2020-11-24,5.2,.7,42,11.4,1315
254,순창군,2020-11-25,5.2,-1.3,653,12,1406
254,순창군,2020-11-26,7.3,2.5,111,13.8,1428
254,순창군,2020-11-27,5.9,3.3,2348,9.4,1200
254,순창군,2020-11-28,3.8,2.6,2318,5.4,1313
254,순창군,2020-11-29,3,-.5,708,6.7,1119
254,순창군,2020-11-30,2,-1.7,342,7.7,1334
254,순창군,2020-12-01,2,-4.5,638,10.2,1355
254,순창군,2020-12-02,3,-3.3,652,10.9,1423
254,순창군,2020-12-03,1.9,-2.7,703,7.4,1153
254,순창군,2020-12-04,.6,-4.2,718,6.3,1300
254,순창군,2020-12-05,1.4,-4.5,439,9,1434
254,순창군,2020-12-06,2.2,-4,722,10.2,1354
254,순창군,2020-12-07,3,-3.2,521,9.1,1400
254,순창군,2020-12-08,1.4,-2.9,2332,6.4,1326
254,순창군,2020-12-09,1.2,-6.3,740,10.1,1537
254,순창군,2020-12-10,4.6,.4,2400,10.6,1602
254,순창군,2020-12-11,4.7,-.6,241,10,1413
254,순창군,2020-12-12,4.3,-1.7,2347,9.1,1353
254,순창군,2020-12-13,1.6,-3.3,745,9.7,1416
254,순창군,2020-12-14,-3.2,-6.2,2305,-.8,1
254,순창군,2020-12-15,-4.4,-7.2,2247,-.4,1518
254,순창군,2020-12-16,-4.4,-7.8,749,-.8,1408
254,순창군,2020-12-17,-3.3,-9.1,423,3.3,1309
254,순창군,2020-12-18,-.9,-6.4,138,5.5,1240
254,순창군,2020-12-19,-2.6,-6.1,812,.7,1407
254,순창군,2020-12-20,-2,-7,737,4,1207
254,순창군,2020-12-21,-1.1,-6.9,340,6.3,1412
254,순창군,2020-12-22,-1,-6.5,627,6.2,1505
254,순창군,2020-12-23,.2,-6.2,712,8.7,1539
254,순창군,2020-12-24,3.1,-1.3,135,8.8,1305
254,순창군,2020-12-25,.4,-4.4,2354,4.5,1253
254,순창군,2020-12-26,.9,-4.8,435,8.2,1453
254,순창군,2020-12-27,2.7,-1.2,29,6.3,1210
254,순창군,2020-12-28,2.9,-.6,815,12.2,1521
254,순창군,2020-12-29,1.3,-1.1,2303,9.8,1303
254,순창군,2020-12-30,-6.2,-8.4,2223,-.9,3
254,순창군,2020-12-31,-5.6,-12.6,801,-.8,1416
254,순창군,2021-01-01,-3.8,-10.5,706,1.9,1519
254,순창군,2021-01-02,-2,-6.7,2342,1.3,1125
254,순창군,2021-01-03,-3,-7.5,146,2.3,1403
254,순창군,2021-01-04,-1.7,-7.9,514,6,1501
254,순창군,2021-01-05,-1.6,-5.4,2348,2.1,625
254,순창군,2021-01-06,-4.3,-10.6,740,-.1,1430
254,순창군,2021-01-07,-10.7,-18.1,2313,-2.7,1
254,순창군,2021-01-08,-14.3,-21.5,751,-6.8,1407
254,순창군,2021-01-09,-12.4,-19.3,745,-2.8,1615
254,순창군,2021-01-10,-9.2,-17.5,524,-1.3,1628
254,순창군,2021-01-11,-5.2,-8.7,752,-.4,1535
254,순창군,2021-01-12,-4.1,-11.5,431,2.7,1452
254,순창군,2021-01-13,1.3,-7.5,656,9.6,1515
254,순창군,2021-01-14,3,-3,721,12.6,1540
254,순창군,2021-01-15,5.8,-.9,535,14.2,1415
254,순창군,2021-01-16,-.9,-3.6,2351,3,1
254,순창군,2021-01-17,-2.8,-7,757,.7,1427
254,순창군,2021-01-18,-.8,-4,5,4.6,1556
254,순창군,2021-01-19,-3.8,-10.1,732,2.7,1553
254,순창군,2021-01-20,-1.2,-10.2,635,9.8,1604
254,순창군,2021-01-21,4.8,-.5,745,9.6,1432
254,순창군,2021-01-22,8.1,5.1,6,11.3,1555
254,순창군,2021-01-23,9.6,6.9,705,12.1,1303
254,순창군,2021-01-24,7.7,2.2,812,12.5,1325
254,순창군,2021-01-25,6.6,-.3,731,15.1,1546
254,순창군,2021-01-26,5.4,3.4,357,8.2,1544
254,순창군,2021-01-27,4.2,.2,2354,9.5,1334
254,순창군,2021-01-28,-.8,-5.5,2358,6,1125
254,순창군,2021-01-29,-5.2,-8.1,745,-1.4,1513
254,순창군,2021-01-30,-.8,-9,409,7.3,1623
254,순창군,2021-01-31,3.9,-5.2,655,12.5,1526
254,순창군,2021-02-01,7.8,3.8,2348,10.5,1426
254,순창군,2021-02-02,-2.3,-5.4,2335,3.8,1
254,순창군,2021-02-03,-1,-7.4,746,4.1,1547
254,순창군,2021-02-04,.2,-4.1,2400,4.6,1519
254,순창군,2021-02-05,.3,-6.8,621,8.3,1414
254,순창군,2021-02-06,3,-4.3,648,10,1628
254,순창군,2021-02-07,5.4,.5,757,12.9,1328
254,순창군,2021-02-08,-1,-4.8,2335,2.3,1431
254,순창군,2021-02-09,-.3,-7.2,756,6.7,1439
254,순창군,2021-02-10,1.2,-6.6,735,10.6,1432
254,순창군,2021-02-11,4.1,-2.6,727,12.1,1522
254,순창군,2021-02-12,6.3,-.9,722,16.4,1548
254,순창군,2021-02-13,7.1,-2.6,654,19.4,1603
254,순창군,2021-02-14,9.2,1.8,242,17,1410
254,순창군,2021-02-15,3.3,-.9,2310,8.8,20
254,순창군,2021-02-16,-.7,-5,741,4.8,1429
254,순창군,2021-02-17,-5.8,-6.9,1824,-4.3,1039
254,순창군,2021-02-18,-3.9,-7.3,452,-1.4,1440
254,순창군,2021-02-19,1.3,-7.6,719,8.7,1648
254,순창군,2021-02-20,7.7,-.7,422,16.4,1545
254,순창군,2021-02-21,11.1,1.1,736,21.9,1550
254,순창군,2021-02-22,8.2,1.1,2355,18.8,1330
254,순창군,2021-02-23,2.7,-2.3,736,8.4,1457
254,순창군,2021-02-24,2.4,-2.9,338,9.7,1642
254,순창군,2021-02-25,2.7,-1.3,308,5.4,2233
254,순창군,2021-02-26,9.3,4.2,548,14.1,1557
254,순창군,2021-02-27,8.8,5.7,2340,13.7,1450
254,순창군,2021-02-28,7.6,2.9,454,12.3,1246
254,순창군,2021-03-01,11,5.6,2357,16.6,1450
254,순창군,2021-03-02,3.6,-.5,2341,7.3,1510
254,순창군,2021-03-03,3.8,-2.8,430,11.9,1457
254,순창군,2021-03-04,5.2,1.3,629,8.4,1125
254,순창군,2021-03-05,9.1,1.1,647,19.4,1436
254,순창군,2021-03-06,9.4,2.2,712,17.1,1537
254,순창군,2021-03-07,8.1,4.5,2400,12.8,1501
254,순창군,2021-03-08,8,3.3,443,15.6,1607
254,순창군,2021-03-09,7.5,2.8,729,14.9,1414
254,순창군,2021-03-10,8.8,-1,634,18.9,1624
254,순창군,2021-03-11,10.4,1.4,708,19,1511
254,순창군,2021-03-12,8.9,6.1,2354,11.4,1424
254,순창군,2021-03-13,7.7,1.5,659,15.3,1602
254,순창군,2021-03-14,7.7,.9,707,14.9,1416
254,순창군,2021-03-15,10.3,.3,710,18.2,1433
255,북창원,2020-03-10,9.4,5.7,2356,11.4,1023
255,북창원,2020-03-11,7,2.5,632,13.4,1520
255,북창원,2020-03-12,8.6,1.2,708,16.4,1339
255,북창원,2020-03-13,11,5.4,413,17.5,1438
255,북창원,2020-03-14,7.5,3.6,741,11.5,1512
255,북창원,2020-03-15,7.4,2.5,2357,13.7,1235
255,북창원,2020-03-16,6.7,.6,707,13.7,1550
255,북창원,2020-03-17,11.4,3.9,631,18,1435
255,북창원,2020-03-18,12.3,5.9,628,19.7,1344
255,북창원,2020-03-19,13.4,7,2347,21.8,1413
255,북창원,2020-03-20,10.6,5,616,16.9,1427
255,북창원,2020-03-21,14.6,7,646,21.2,1523
255,북창원,2020-03-22,15.2,11.2,657,22.2,1315
255,북창원,2020-03-23,13.8,7.2,629,20.6,1407
255,북창원,2020-03-24,11.5,7,614,18.1,1402
255,북창원,2020-03-25,13.2,6,635,19.9,1344
255,북창원,2020-03-26,13.5,10.6,428,16.7,2105
255,북창원,2020-03-27,16.4,12.9,2345,21.7,1457
255,북창원,2020-03-28,9.8,7.3,2350,12.9,3
255,북창원,2020-03-29,10.5,4.7,617,15.1,1244
255,북창원,2020-03-30,12.3,8.4,626,18.3,1408
255,북창원,2020-03-31,12.9,6.4,539,20.9,1414
255,북창원,2020-04-01,14,10.3,2328,20.5,1527
255,북창원,2020-04-02,11.4,6.1,605,18.1,1356
255,북창원,2020-04-03,12.9,6.1,635,20.7,1427
255,북창원,2020-04-04,13.7,7,558,23.1,1432
255,북창원,2020-04-05,9.8,4.8,548,17,1538
255,북창원,2020-04-06,11.2,3.8,526,18.7,1414
255,북창원,2020-04-07,14.6,7.2,640,22.4,1403
255,북창원,2020-04-08,14.4,9.5,2351,21.4,1434
255,북창원,2020-04-09,12.2,5.8,546,18.5,1524
255,북창원,2020-04-10,10.2,7.6,624,13.1,1513
255,북창원,2020-04-11,10.3,7.1,432,15.3,1234
255,북창원,2020-04-12,9.7,7.6,552,14.2,1501
255,북창원,2020-04-13,10.2,7.3,451,15.6,1621
255,북창원,2020-04-14,14.1,4,515,24.1,1435
255,북창원,2020-04-15,14,8.8,558,21.9,1426
255,북창원,2020-04-16,13.8,8.1,541,20,1300
255,북창원,2020-04-17,11.7,10.1,517,14,1707
255,북창원,2020-04-18,14.2,8.9,609,21.9,1533
255,북창원,2020-04-19,11.8,10.1,2334,15.1,1146
255,북창원,2020-04-20,14.5,9.6,645,20.6,1413
255,북창원,2020-04-21,12.2,7.1,2350,18.6,1245
255,북창원,2020-04-22,9.3,4.6,508,15.7,1339
255,북창원,2020-04-23,10,3.2,550,16.7,1520
255,북창원,2020-04-24,11.8,5.3,543,17.6,1352
255,북창원,2020-04-25,15.6,9.7,224,21.6,1351
255,북창원,2020-04-26,14.8,9.7,513,21.5,1552
255,북창원,2020-04-27,13.8,7.6,525,20.7,1451
255,북창원,2020-04-28,14.2,7.6,532,21.8,1439
255,북창원,2020-04-29,16.4,8.3,535,25.7,1409
255,북창원,2020-04-30,17.7,9.4,545,23.7,1220
255,북창원,2020-05-01,20.4,16.2,507,26,1359
255,북창원,2020-05-02,20.4,16.5,543,26,1136
255,북창원,2020-05-03,18,16.9,245,19.1,9
255,북창원,2020-05-04,22.5,17,107,29.5,1430
255,북창원,2020-05-05,18.3,15.3,2224,21.5,1631
255,북창원,2020-05-06,19.7,14,502,27.7,1337
255,북창원,2020-05-07,17.6,12.2,536,23.4,1351
255,북창원,2020-05-08,18.1,10.4,602,23.3,1150
255,북창원,2020-05-09,17.7,15.8,546,20.2,28
255,북창원,2020-05-10,19.3,15.3,453,25.5,1430
255,북창원,2020-05-11,21.4,13.3,457,29.4,1456
255,북창원,2020-05-12,19.5,15.1,2359,24.6,1258
255,북창원,2020-05-13,18.7,11.5,510,25.6,1450
255,북창원,2020-05-14,19.9,13.1,510,26.7,1427
255,북창원,2020-05-15,16.9,15.4,1235,19.5,624
255,북창원,2020-05-16,20,16,134,27,1530
255,북창원,2020-05-17,20.5,17.3,438,25.5,1405
255,북창원,2020-05-18,19.1,16.2,528,22.5,1646
255,북창원,2020-05-19,15.6,11.3,532,20.1,1702
255,북창원,2020-05-20,16.3,11.2,505,23.4,1343
255,북창원,2020-05-21,16.1,13.2,2347,21.1,1545
255,북창원,2020-05-22,16.8,11.4,507,23,1643
255,북창원,2020-05-23,18.6,11.3,503,25.5,1530
255,북창원,2020-05-24,20.5,13.7,530,26.6,1307
255,북창원,2020-05-25,21.1,17,539,25.5,1231
255,북창원,2020-05-26,20.3,17.2,452,26.1,1459
255,북창원,2020-05-27,20.4,16,323,28,1603
255,북창원,2020-05-28,20.8,14.1,539,27.8,1319
255,북창원,2020-05-29,20.8,15.4,435,27.5,1226
255,북창원,2020-05-30,21.1,16,528,26.8,1454
255,북창원,2020-05-31,20.8,16.1,553,26.4,1404
255,북창원,2020-06-01,23.8,18.3,535,30.3,1404
255,북창원,2020-06-02,22.5,16,452,29.1,1444
255,북창원,2020-06-03,22.3,17.9,418,28.4,1437
255,북창원,2020-06-04,24.9,20.4,334,31.9,1405
255,북창원,2020-06-05,24.8,19.9,426,31.3,1319
255,북창원,2020-06-06,23.2,19.1,221,29.8,1509
255,북창원,2020-06-07,23.1,19,2332,28.8,1544
255,북창원,2020-06-08,24.8,16.8,439,32.4,1511
255,북창원,2020-06-09,26.4,18,459,34.3,1436
255,북창원,2020-06-10,26.9,21,444,33.8,1233
255,북창원,2020-06-11,25.5,22,550,31.9,1511
255,북창원,2020-06-12,25.6,22.6,2357,31.2,1530
255,북창원,2020-06-13,23.8,21.4,602,29,1510
255,북창원,2020-06-14,24.5,22.3,2350,28.7,1651
255,북창원,2020-06-15,24.8,18.9,533,30.9,1444
255,북창원,2020-06-16,24.7,19.7,538,31.9,1329
255,북창원,2020-06-17,23,18.7,524,28.3,1344
255,북창원,2020-06-18,18.4,16.7,408,20.4,1
255,북창원,2020-06-19,22.8,18.3,1,28.9,1550
255,북창원,2020-06-20,22.5,18.9,2346,27.1,1457
255,북창원,2020-06-21,22.5,17.4,355,29.1,1335
255,북창원,2020-06-22,23.9,17,531,30.5,1445
255,북창원,2020-06-23,24.9,18.8,345,31.1,1430
255,북창원,2020-06-24,22.6,20.2,441,25.8,1324
255,북창원,2020-06-25,22.9,22,2227,25.2,1025
255,북창원,2020-06-26,25.1,20.4,547,31.5,1613
255,북창원,2020-06-27,25,19.9,435,31.1,1410
255,북창원,2020-06-28,26.3,20.8,521,32,1415
255,북창원,2020-06-29,22.7,19.7,1739,27,1233
255,북창원,2020-06-30,23.6,20.6,537,28.4,1518
255,북창원,2020-07-01,22.7,19.9,2340,27.5,1227
255,북창원,2020-07-02,22.7,18.8,459,27.2,1141
255,북창원,2020-07-03,21,18.7,2324,23.1,1522
255,북창원,2020-07-04,21,18.3,222,24.7,1308
255,북창원,2020-07-05,23.2,19.4,33,28.3,1412
255,북창원,2020-07-06,23.5,20.9,223,26,1258
255,북창원,2020-07-07,25.1,22.3,525,30.3,1144
255,북창원,2020-07-08,25.4,21.8,454,30.7,1521
255,북창원,2020-07-09,24.2,21.1,349,28.8,1214
255,북창원,2020-07-10,23.6,22.2,355,27.1,1744
255,북창원,2020-07-11,24.8,21.7,2237,30.5,1226
255,북창원,2020-07-12,21.3,19.4,2400,23.2,1016
255,북창원,2020-07-13,20.1,19.2,20,20.9,1452
255,북창원,2020-07-14,20.1,19.3,1930,22.1,1246
255,북창원,2020-07-15,19.6,18.9,505,21.1,1123
255,북창원,2020-07-16,22,18.9,424,27.2,1304
255,북창원,2020-07-17,23,18.5,249,28.8,1501
255,북창원,2020-07-18,22.5,18.6,508,26.1,1506
255,북창원,2020-07-19,24.6,21.3,10,27.6,2133
255,북창원,2020-07-20,26.9,24.1,2355,30.7,1513
255,북창원,2020-07-21,26,23.2,404,30.6,1603
255,북창원,2020-07-22,23.9,22,500,26,1203
255,북창원,2020-07-23,24.7,23.6,1540,26.3,2239
255,북창원,2020-07-24,23.2,22.1,2101,25.3,1
255,북창원,2020-07-25,23.9,22.1,153,26.2,1242
255,북창원,2020-07-26,26.1,22,515,30.9,1433
255,북창원,2020-07-27,24.8,23.4,428,28,1219
255,북창원,2020-07-28,25.4,24.1,1,28.3,1020
255,북창원,2020-07-29,25.5,24,18,29.7,1025
255,북창원,2020-07-30,24.5,22.9,2341,30.3,1028
255,북창원,2020-07-31,27.3,22.8,57,33.7,1614
255,북창원,2020-08-01,28.7,25.6,542,32.8,1437
255,북창원,2020-08-02,29,26.8,548,32.7,1353
255,북창원,2020-08-03,28.7,26.9,2237,32.1,1122
255,북창원,2020-08-04,28.7,25.8,510,33,1312
255,북창원,2020-08-05,29.4,27.2,206,32.6,1122
255,북창원,2020-08-06,27.9,26.7,322,29.7,1229
255,북창원,2020-08-07,26.9,24.7,1823,29.7,1036
255,북창원,2020-08-08,26.7,25.2,1,28,1134
255,북창원,2020-08-09,28.2,25.9,2339,32.5,1254
255,북창원,2020-08-10,27.6,25.7,46,32.2,1007
255,북창원,2020-08-11,27.9,26.1,1908,32.4,1129
255,북창원,2020-08-12,28.2,26.4,2304,31.6,1552
255,북창원,2020-08-13,29,25.8,509,33.2,1249
255,북창원,2020-08-14,29.6,27.1,534,33.4,1240
255,북창원,2020-08-15,30,26.5,546,35.1,1521
255,북창원,2020-08-16,29.7,25,618,34.7,1427
255,북창원,2020-08-17,30.2,25.4,540,35.6,1334
255,북창원,2020-08-18,30.2,25.6,525,35.5,1618
255,북창원,2020-08-19,30.7,25.8,541,36.8,1422
255,북창원,2020-08-20,30.2,25.7,601,36.9,1500
255,북창원,2020-08-21,27.9,24.6,516,33.7,1430
255,북창원,2020-08-22,27.6,24.8,525,31.6,1226
255,북창원,2020-08-23,28,24.6,436,33.1,1332
255,북창원,2020-08-24,28.7,23.9,408,33.9,1437
255,북창원,2020-08-25,30.2,24.3,524,34.9,1212
255,북창원,2020-08-26,30,26.4,440,33,1200
255,북창원,2020-08-28,27.6,25.9,721,31.5,1611
255,북창원,2020-08-29,28.4,24.6,442,32.8,1435
255,북창원,2020-08-30,28.1,24.7,1711,35.1,1406
255,북창원,2020-08-31,26.7,24.3,2324,30.1,1535
255,북창원,2020-09-01,27,23.3,325,31.2,1427
255,북창원,2020-09-02,26.6,24.6,620,29.8,1516
255,북창원,2020-09-03,26.2,22.5,2400,31.1,1337
255,북창원,2020-09-04,24.2,18.9,539,30.2,1450
255,북창원,2020-09-05,20.3,18.4,1956,22.9,1015
255,북창원,2020-09-06,21.3,18.3,26,23.5,1340
255,북창원,2020-09-07,22.7,20.7,1310,24.7,1051
255,북창원,2020-09-08,25.1,21.9,359,29.4,1245
255,북창원,2020-09-09,25.1,22.7,631,28.9,1320
255,북창원,2020-09-10,24.6,21.2,633,29.7,1501
255,북창원,2020-09-11,23.2,20.8,2400,28.3,1350
255,북창원,2020-09-12,21.8,19.6,710,25.2,1129
255,북창원,2020-09-13,21.3,19.2,558,24.9,1128
255,북창원,2020-09-14,23.1,19,352,28.9,1422
255,북창원,2020-09-15,23.4,19.7,451,28.8,1449
255,북창원,2020-09-16,22.3,20.6,603,24.3,1401
255,북창원,2020-09-17,21.5,18.7,2323,24.6,1220
255,북창원,2020-09-18,20.6,17.5,2336,25.1,1510
255,북창원,2020-09-19,20.9,14,547,27.6,1415
255,북창원,2020-09-20,20.5,14.2,548,26.8,1413
255,북창원,2020-09-21,19.9,13.5,556,25.1,1343
255,북창원,2020-09-22,19.1,16.3,548,23.6,1454
255,북창원,2020-09-23,19.9,16,311,23.9,1259
255,북창원,2020-09-24,21.5,18.6,428,26.1,1414
255,북창원,2020-09-25,21.7,17.2,621,26.3,1517
255,북창원,2020-09-26,20.9,16.5,348,26.2,1405
255,북창원,2020-09-27,20.1,16,2343,25.8,1547
255,북창원,2020-09-28,19.1,13.9,609,25.7,1539
255,북창원,2020-09-29,19.3,12.6,631,26.5,1421
255,북창원,2020-09-30,20.2,14.9,417,26.6,1434
